69	Human vaccines & immunotherapeutics
70	Clinical chemistry
71	Journal of microbiology and biotechnology
72	Biochemical and biophysical research communications
73	Voprosy virusologii
74	medRxiv : the preprint server for health sciences
75	PloS one
76	Environmental microbiology
77	Science (New York, N.Y.)
78	Emerging infectious diseases
79	Gene reports
80	Journal of the Royal Society, Interface
81	Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi
82	Trends in microbiology
83	Journal of proteome research
84	BMC infectious diseases
85	Interdisciplinary sciences, computational life sciences
86	Medicine
87	Medicinal chemistry research : an international journal for rapid communications on design and mechanisms of action of biologically active agents
88	The journal of physical chemistry. B
89	eLife
90	International journal of environmental research and public health
91	European journal of nuclear medicine and molecular imaging
92	International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases
93	GeroScience
94	PLoS pathogens
95	Turkish journal of biology = Turk biyoloji dergisi
96	Journal of biomedical physics & engineering
97	Advances in therapy
98	Cellular immunology
99	Microbes and infection
100	The Journal of cell biology
101	Tumori
102	Trends in genetics : TIG
103	Infectious diseases (London, England)
104	The Journal of general virology
105	Journal of biomedical science
106	The journal of applied laboratory medicine
107	Journal of biomolecular structure & dynamics
108	Archives of virology
109	Medical hypotheses
110	Aging
111	Annals of the rheumatic diseases
112	Scientific reports
113	European review for medical and pharmacological sciences
114	Drug discovery today
115	The Malaysian journal of pathology
116	Journal of infection in developing countries
117	Reviews in medical virology
118	Research square
119	Biology
120	Journal of Korean medical science
121	Nature microbiology
122	Alimentary pharmacology & therapeutics
123	Polish archives of internal medicine
124	International journal of antimicrobial agents
125	Pathogens (Basel, Switzerland)
126	Genomics, proteomics & bioinformatics
127	Cellular and molecular life sciences : CMLS
128	Journal of the European Academy of Dermatology and Venereology : JEADV
129	Allergy
130	Science advances
131	Letters in applied microbiology
132	Frontiers in microbiology
133	Virus research
134	Microbiology resource announcements
135	Journal of Taibah University Medical Sciences
136	Clinical immunology (Orlando, Fla.)
137	BMC research notes
138	Molecular biology and evolution
139	The Lancet. Infectious diseases
140	JAMA otolaryngology-- head & neck surgery
141	Cell host & microbe
142	Chemical engineering science
143	Microorganisms
144	The journal of maternal-fetal & neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians
145	Biomedical journal
146	European journal of neurology
147	ESC heart failure
148	Evolutionary applications
149	Journal of clinical medicine
150	Vaccines
151	Respiratory medicine
152	One health (Amsterdam, Netherlands)
153	Clinics and research in hepatology and gastroenterology
154	Transplant infectious disease : an official journal of the Transplantation Society
155	Journal of biological regulators and homeostatic agents
156	Germs
157	European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology
158	IUBMB life
159	Cell metabolism
160	Journal of thoracic imaging
161	Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association
162	The Veterinary record
163	The New Zealand medical journal
164	Influenza and other respiratory viruses
165	Multiple sclerosis and related disorders
166	Kidney international
167	Journal of clinical immunology
168	Virologica Sinica
169	JPMA. The Journal of the Pakistan Medical Association
170	Chaos (Woodbury, N.Y.)
171	Annales de biologie clinique
172	Evidence-based dentistry
173	Virology
174	Science China. Life sciences
175	Journal of molecular medicine (Berlin, Germany)
176	Journal of preventive medicine and hygiene
177	World journal of emergency surgery : WJES
178	Journal of oral and maxillofacial surgery : official journal of the American Association of Oral and Maxillofacial Surgeons
179	Trends in molecular medicine
180	Spinal cord series and cases
181	International journal of legal medicine
182	United European gastroenterology journal
183	Cadernos de saude publica
184	MMWR. Morbidity and mortality weekly report
185	Journal of clinical pathology
186	Seminars in oncology
187	Obstetrics and gynecology
188	Swiss medical weekly
189	QJM : monthly journal of the Association of Physicians
190	The British journal of general practice : the journal of the Royal College of General Practitioners
191	Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie
192	Archives of dermatological research
193	mSystems
194	Virusdisease
195	Annals of the Royal College of Surgeons of England
196	Gynecologic oncology
197	The New England journal of medicine
198	Anesthesia progress
199	Journal of perinatal medicine
200	Clinical and experimental rheumatology
201	Cell death & disease
202	Journal of the American College of Cardiology
203	Journal of the mechanics and physics of solids
204	Asia-Pacific journal of public health
205	Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association
206	Medicina clinica
207	Bioinformatics (Oxford, England)
208	European annals of otorhinolaryngology, head and neck diseases
209	Journal of the Chinese Medical Association : JCMA
210	iScience
211	Frontiers in immunology
212	Journal of human hypertension
213	Medwave
214	Computational mechanics
215	Polish journal of radiology
216	Chemico-biological interactions
217	Head & neck
218	Cureus
219	Cell stress
220	International journal of surgery case reports
221	Frontiers in medicine
222	Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi
223	Chemotherapy
224	Alternative therapies in health and medicine
225	Dermatologic therapy
226	Acta bio-medica : Atenei Parmensis
227	Nature communications
228	Archivos espanoles de urologia
229	Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases
230	Digestive and liver disease : official journal of the Italian Society of Gastroenterology and the Italian Association for the Study of the Liver
231	Journal of medical Internet research
232	Korean journal of radiology
233	Zhong nan da xue xue bao. Yi xue ban = Journal of Central South University. Medical sciences
234	Medicina
235	Anaesthesiology intensive therapy
236	European radiology
237	Histopathology
238	Arquivos brasileiros de cardiologia
239	International journal of health geographics
240	Archives of medical research
241	Revista do Colegio Brasileiro de Cirurgioes
242	Medicina intensiva
243	Virchows Archiv : an international journal of pathology
244	Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology
245	Journal of plastic, reconstructive & aesthetic surgery : JPRAS
246	Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer
247	Health and human rights
248	Jornal brasileiro de pneumologia : publicacao oficial da Sociedade Brasileira de Pneumologia e Tisilogia
249	Journal of environmental and public health
250	Medizinische Klinik, Intensivmedizin und Notfallmedizin
251	The Journal of experimental medicine
252	Bulletin du cancer
253	Radiology
254	European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery
255	ChemistrySelect
256	Brain : a journal of neurology
257	Einstein (Sao Paulo, Brazil)
258	Revista da Sociedade Brasileira de Medicina Tropical
259	Open veterinary journal
260	BMJ case reports
261	European journal of rheumatology
262	Anais da Academia Brasileira de Ciencias
263	Science translational medicine
264	Nature ecology & evolution
265	Clinical science (London, England : 1979)
266	HLA
267	Postgraduate medical journal
268	Telemedicine journal and e-health : the official journal of the American Telemedicine Association
269	Aesthetic plastic surgery
270	The EPMA journal
271	Physical biology
272	MEDICC review
273	Lancet (London, England)
274	The journal of histochemistry and cytochemistry : official journal of the Histochemistry Society
275	Acta physiologica (Oxford, England)
276	Journal of cardiac surgery
277	Indian journal of microbiology
278	Revista espanola de medicina nuclear e imagen molecular
279	BioMed research international
280	Revue medicale suisse
281	Oral diseases
282	Pathogens and global health
283	Pathogens and disease
284	European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences
285	The Journal of clinical ethics
286	British journal of haematology
287	Vox sanguinis
288	Quantitative biology (Beijing, China)
289	American journal of obstetrics & gynecology MFM
290	Clinical autonomic research : official journal of the Clinical Autonomic Research Society
291	Pediatric radiology
292	Academic radiology
293	Microvascular research
294	World neurosurgery
295	Journal of public health policy
296	European urology
297	Healthcare quarterly (Toronto, Ont.)
298	The British journal of dermatology
299	The Journal of arthroplasty
300	Singapore medical journal
301	The British journal of social psychology
302	Stroke
303	Cancer radiotherapie : journal de la Societe francaise de radiotherapie oncologique
304	Revista latino-americana de enfermagem
305	British dental journal
306	Diagnostic pathology
307	Hu li za zhi The journal of nursing
308	Anaesthesia, critical care & pain medicine
309	Chirurgia (Bucharest, Romania : 1990)
310	The Journal of the Association of Physicians of India
311	Yi chuan = Hereditas
312	Revista do Instituto de Medicina Tropical de Sao Paulo
313	Archives of cardiovascular diseases
314	Current topics in medicinal chemistry
315	Archives of physical medicine and rehabilitation
316	The veterinary quarterly
317	Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology
318	ACS chemical biology
319	Journal of autoimmunity
320	The Lancet. Oncology
321	Protein & cell
322	Nature reviews. Microbiology
323	The American journal of tropical medicine and hygiene
324	Xenotransplantation
325	Biological invasions
326	Minerva urologica e nefrologica = The Italian journal of urology and nephrology
327	Geriatrie et psychologie neuropsychiatrie du vieillissement
328	Prehospital and disaster medicine
329	Annals of oncology : official journal of the European Society for Medical Oncology
330	Intensive & critical care nursing
331	Nature plants
332	Molecular biology reports
333	Methods and protocols
334	Life sciences
335	Heliyon
336	The Journal of molecular diagnostics : JMD
337	Infection control and hospital epidemiology
338	DNA and cell biology
339	Journal of clinical microbiology
340	Journal of neuroimmune pharmacology : the official journal of the Society on NeuroImmune Pharmacology
341	Chem
342	European journal of pharmacology
343	Journal of computational chemistry
344	FEBS letters
345	Archives of pathology & laboratory medicine
346	JCI insight
347	Protein science : a publication of the Protein Society
348	Current medicine research and practice
349	EMBO reports
350	Virulence
351	Immunobiology
352	The Journal of clinical investigation
353	Computers in biology and medicine
354	ACS nano
355	Experimental biology and medicine (Maywood, N.J.)
356	F1000Research
357	International journal of biological macromolecules
358	Microbial pathogenesis
359	Journal of immunology (Baltimore, Md. : 1950)
360	Cell reports. Medicine
361	Annals of hepatology
362	Immunology letters
363	Antiviral research
364	Current pharmacology reports
365	Biomolecular NMR assignments
366	Cellular and molecular biology (Noisy-le-Grand, France)
367	Analytical chemistry
368	Cell stem cell
369	Cellular & molecular immunology
370	Genes & diseases
371	Life science alliance
372	Le infezioni in medicina
373	Clinical hemorheology and microcirculation
374	Clinical pharmacology and therapeutics
375	Journal of neurology, neurosurgery, and psychiatry
376	Aging cell
377	Clinical chemistry and laboratory medicine
378	Frontiers in pharmacology
379	Disaster medicine and public health preparedness
380	Kidney international reports
381	Memorias do Instituto Oswaldo Cruz
382	Nature biotechnology
383	Data in brief
384	Cytokine & growth factor reviews
385	Journal of molecular liquids
386	Molecules (Basel, Switzerland)
387	Combinatorial chemistry & high throughput screening
388	Journal of cystic fibrosis : official journal of the European Cystic Fibrosis Society
389	The journal of physical chemistry letters
390	SLAS discovery : advancing life sciences R & D
391	Informatics in medicine unlocked
392	Chinese journal of integrative medicine
393	Briefings in bioinformatics
394	FASEB journal : official publication of the Federation of American Societies for Experimental Biology
395	Structure (London, England : 1993)
396	The journal of obstetrics and gynaecology research
397	Laboratory medicine
398	Frontiers in molecular biosciences
399	Pathogens & immunity
400	Antibody therapeutics
401	Annals of diagnostic pathology
402	European journal of medicinal chemistry
403	Indian journal of clinical biochemistry : IJCB
404	The EMBO journal
405	American journal of physiology. Lung cellular and molecular physiology
406	Case reports in women's health
407	EXCLI journal
408	Journal of medicinal chemistry
409	Infectious agents and cancer
410	Cell discovery
411	Food frontiers
412	Scientific data
413	Advances in experimental medicine and biology
414	Journal of molecular cell biology
415	Journal of functional foods
416	The American journal of clinical nutrition
417	JAMA network open
418	Journal of photochemistry and photobiology. B, Biology
419	The British journal of surgery
420	Journal of pharmaceutical analysis
421	JMIR bioinformatics and biotechnology
422	Journal of molecular and cellular cardiology
423	Current pharmaceutical design
424	Autophagy
425	Diagnostics (Basel, Switzerland)
426	Physical chemistry chemical physics : PCCP
427	Hypertension (Dallas, Tex. : 1979)
428	Northern clinics of Istanbul
429	The Lancet. Respiratory medicine
430	American journal of reproductive immunology (New York, N.Y. : 1989)
431	ESMO open
432	Frontiers in cell and developmental biology
433	Liver international : official journal of the International Association for the Study of the Liver
434	Proteins
435	Cytometry. Part A : the journal of the International Society for Analytical Cytology
436	EClinicalMedicine
437	Journal of lipid research
438	Biochemistry
439	Langenbeck's archives of surgery
440	Biosensors & bioelectronics
441	Journal of the renin-angiotensin-aldosterone system : JRAAS
442	Canadian journal of physiology and pharmacology
443	BMC medicine
444	Cardiovascular research
445	Cells
446	Free radical biology & medicine
447	Revue medicale de Liege
448	Journal of cellular physiology
449	Signal transduction and targeted therapy
450	Research and practice in thrombosis and haemostasis
451	EMBO molecular medicine
452	Chronic diseases and translational medicine
453	Immunity
454	Pharmaceuticals (Basel, Switzerland)
455	ACS infectious diseases
456	The Lancet. Microbe
457	Journal of molecular graphics & modelling
458	Biochemical Society transactions
459	The Journal of hospital infection
460	Acta pharmaceutica Sinica. B
461	Molecular therapy. Methods & clinical development
462	Cell research
463	Movement disorders : official journal of the Movement Disorder Society
464	American journal of obstetrics and gynecology
465	Journal of biosciences
466	Endocrine research
467	British journal of pharmacology
468	Biochemistry and molecular biology education : a bimonthly publication of the International Union of Biochemistry and Molecular Biology
469	Bioscience reports
470	Mycopathologia
471	Frontiers in public health
472	JCO global oncology
473	The Journal of allergy and clinical immunology
474	Pharmaceutical research
475	Leukemia
476	European heart journal
477	Open biology
478	Environmental research
479	AAS open research
480	Critical care (London, England)
481	Antioxidants (Basel, Switzerland)
482	NPJ systems biology and applications
483	SLAS technology
484	Pharmacology & therapeutics
485	Molecular informatics
486	Med (New York, N.Y.)
487	International reviews of immunology
488	Expert review of anti-infective therapy
489	Infection and drug resistance
490	Cell systems
491	Clinical kidney journal
492	Current organic synthesis
493	Zhonghua gan zang bing za zhi = Zhonghua ganzangbing zazhi = Chinese journal of hepatology
494	Journal of cellular and molecular medicine
495	Nutrients
496	Revista panamericana de salud publica = Pan American journal of public health
497	Medical oncology (Northwood, London, England)
498	Journal of clinical laboratory analysis
499	Molecular and cellular probes
500	PLoS neglected tropical diseases
501	Prostate cancer and prostatic diseases
502	PLoS biology
503	Nature nanotechnology
504	Applied organometallic chemistry
505	Microbial cell (Graz, Austria)
506	Neonatology
507	Transfusion
508	JAMA
509	Archives of toxicology
510	Diagnostic microbiology and infectious disease
511	Cell death and differentiation
512	Patient safety in surgery
513	Drugs
514	Cell journal
515	Frontiers in physiology
516	The Tohoku journal of experimental medicine
517	Expert review of gastroenterology & hepatology
518	Therapeutic advances in chronic disease
519	ChemMedChem
520	American journal of public health
521	Military Medical Research
522	Pulmonology
523	Stem cell reviews and reports
524	International journal of cancer
525	International orthopaedics
526	Medicine in drug discovery
527	The European respiratory journal
528	Transfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis
529	BMB reports
530	International immunopharmacology
531	Phytomedicine : international journal of phytotherapy and phytopharmacology
532	Chinese herbal medicines
533	Critical reviews in oncology/hematology
534	Chemical senses
535	Annual review of virology
536	Journal of genetics and genomics = Yi chuan xue bao
537	Current opinion in environmental science & health
538	Homeopathy : the journal of the Faculty of Homeopathy
539	Journal of economic entomology
540	Romanian journal of internal medicine = Revue roumaine de medecine interne
541	Chembiochem : a European journal of chemical biology
542	CMAJ : Canadian Medical Association journal = journal de l'Association medicale canadienne
543	Nature reviews. Immunology
544	BMC medical imaging
545	Genome biology
546	Journal of travel medicine
547	AAPS PharmSciTech
548	Immunology and cell biology
549	The Journal of bone and joint surgery. American volume
550	Ultrasound in obstetrics & gynecology : the official journal of the International Society of Ultrasound in Obstetrics and Gynecology
551	Stem cells and development
552	Clinical oncology (Royal College of Radiologists (Great Britain))
553	Nucleic acid therapeutics
554	Biomolecules
555	Trends in neurosciences
556	Proteomics
557	Revista de investigacion clinica; organo del Hospital de Enfermedades de la Nutricion
558	International journal of medical sciences
559	The Journal of international medical research
560	Nanomaterials (Basel, Switzerland)
561	Biochemia medica
562	Biophysical chemistry
563	Journal of structural biology
564	Placenta
565	EBioMedicine
566	Scandinavian journal of gastroenterology
567	Biological procedures online
568	Nature biomedical engineering
569	Cell biology international
570	Angewandte Chemie (International ed. in English)
571	Frontiers in cellular neuroscience
572	Life (Basel, Switzerland)
573	Molecular neurobiology
574	Veterinary research communications
575	Obesity medicine
576	Journal of gynecology obstetrics and human reproduction
577	Annals of internal medicine
578	International journal of clinical practice
579	Infection ecology & epidemiology
580	Molecular genetics and metabolism
581	Drug testing and analysis
582	Pediatrics and neonatology
583	Diagnosis (Berlin, Germany)
584	Pharmacotherapy
585	Trials
586	Diabetes & metabolic syndrome
587	Human microbiome journal
588	American journal of physiology. Cell physiology
589	European journal of immunology
590	Omics : a journal of integrative biology
591	Molecular systems biology
592	Parasites & vectors
593	Fertility and sterility
594	ACS combinatorial science
595	Pharmacology research & perspectives
596	Journal of endocrinological investigation
597	The Lancet. Digital health
598	Revista clinica espanola
599	Journal of neurology
600	Toxicology reports
601	Infectious disorders drug targets
602	Clinical epidemiology
603	Cellular and molecular neurobiology
604	Public health
605	Biosafety and health
606	Journal of theoretical biology
607	Sensors (Basel, Switzerland)
608	JAMA dermatology
609	Annals of translational medicine
610	Euroasian journal of hepato-gastroenterology
611	Journal of toxicology and environmental health. Part B, Critical reviews
612	Annals of clinical biochemistry
613	Ethics, medicine, and public health
614	Asian Pacific journal of allergy and immunology
615	Archives of physiology and biochemistry
616	Anesthesia and analgesia
617	Phytotherapy research : PTR
618	Irish journal of medical science
619	Applied microbiology and biotechnology
620	Clinica chimica acta; international journal of clinical chemistry
621	Gastroenterology
622	The Lancet Rheumatology
623	Infection
624	ACS sensors
625	Archives of medical science : AMS
626	Expert opinion on emerging drugs
627	Glycoconjugate journal
628	The Biochemical journal
629	Clinical biochemistry
630	Revista de la Facultad de Ciencias Medicas (Cordoba, Argentina)
631	Inflammation research : official journal of the European Histamine Research Society ... [et al.]
632	Planta medica
633	Trends in pharmacological sciences
634	European journal of epidemiology
635	The Journal of dermatological treatment
636	Critical reviews in clinical laboratory sciences
637	Biochemistry. Biokhimiia
638	Archives of academic emergency medicine
639	Indian journal of gastroenterology : official journal of the Indian Society of Gastroenterology
640	Aging clinical and experimental research
641	Clinical & translational immunology
642	Journal of global antimicrobial resistance
643	Cancers
644	Journal of reproduction & infertility
645	BJOG : an international journal of obstetrics and gynaecology
646	Revista da Associacao Medica Brasileira (1992)
647	BMJ open
648	Biochimie
649	Chemistry (Weinheim an der Bergstrasse, Germany)
650	ACS central science
651	Mayo Clinic proceedings
652	Molecular medicine reports
653	Aging and disease
654	The lancet. Gastroenterology & hepatology
655	Colorectal disease : the official journal of the Association of Coloproctology of Great Britain and Ireland
656	Pharmacological reports : PR
657	Chimia
658	European journal of medical research
659	Endocrinology
660	International journal of oncology
661	Anaesthesia
662	Drug metabolism reviews
663	Internal and emergency medicine
664	BMC bioinformatics
665	Clinical nutrition (Edinburgh, Scotland)
666	International journal of surgery (London, England)
667	Journal of the neurological sciences
668	Circulation
669	Clinical rheumatology
670	Molecular and cellular endocrinology
671	Microbiology (Reading, England)
672	Philosophy, ethics, and humanities in medicine : PEHM
673	BMJ (Clinical research ed.)
674	Expert review of endocrinology & metabolism
675	European journal of internal medicine
676	BMJ global health
677	European journal of obstetrics, gynecology, and reproductive biology
678	Revue neurologique
679	Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie
680	International journal of stroke : official journal of the International Stroke Society
681	European journal of preventive cardiology
682	International urology and nephrology
683	Journal of global health
684	Journal of hypertension
685	Medecine et maladies infectieuses
686	Thrombosis and haemostasis
687	Iranian journal of allergy, asthma, and immunology
688	Seminars in thrombosis and hemostasis
689	Clinical and applied thrombosis/hemostasis : official journal of the International Academy of Clinical and Applied Thrombosis/Hemostasis
690	The Brazilian journal of infectious diseases : an official publication of the Brazilian Society of Infectious Diseases
691	American journal of otolaryngology
692	Nephron
693	Meta gene
694	Chinese medical journal
695	Biomedicines
696	Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences
697	Cancer discovery
698	Diabetes
699	Mini reviews in medicinal chemistry
700	Engineering (Beijing, China)
701	Future medicinal chemistry
702	Circulation research
703	Synthetic and systems biotechnology
704	Biochemistry and biophysics reports
705	American journal of physiology. Endocrinology and metabolism
706	Clinical and translational science
707	Pharmacological research
708	Physiological genomics
709	Human genomics
710	American journal of respiratory and critical care medicine
711	The World Allergy Organization journal
712	Mucosal immunology
713	Clinical epigenetics
714	Croatian medical journal
715	Neurologia i neurochirurgia polska
716	Immunity & ageing : I & A
717	Frontiers of medicine
718	Nature reviews. Genetics
719	The Lancet. Planetary health
720	Journal of thrombosis and haemostasis : JTH
721	EJIFCC
722	The FEBS journal
723	Journal of general internal medicine
724	British journal of anaesthesia
725	Future oncology (London, England)
726	Monaldi archives for chest disease = Archivio Monaldi per le malattie del torace
727	The Journal of antimicrobial chemotherapy
728	Modern pathology : an official journal of the United States and Canadian Academy of Pathology, Inc
729	The lancet. Diabetes & endocrinology
730	Comprehensive psychiatry
731	Journal of medical ethics
732	Archives of sexual behavior
733	American journal of medical genetics. Part A
734	Clinical cancer research : an official journal of the American Association for Cancer Research
735	The Cochrane database of systematic reviews
736	Cytokine
737	The Journal of pathology
738	Zhongguo yi liao qi xie za zhi = Chinese journal of medical instrumentation
739	International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics
740	Genetics and molecular biology
741	Clinical medicine (London, England)
742	Experimental & molecular medicine
743	ERJ open research
744	American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons
745	Current treatment options in allergy
746	Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery
747	Anasthesiologie, Intensivmedizin, Notfallmedizin, Schmerztherapie : AINS
748	Clinical microbiology newsletter
749	MedComm
750	Mayo Clinic proceedings. Innovations, quality & outcomes
751	Biochemical pharmacology
752	Bioinformation
753	Clinical pharmacokinetics
754	Annals of epidemiology
755	Infectious diseases and therapy
756	Critical care explorations
757	Journal of vascular surgery
758	Transplant international : official journal of the European Society for Organ Transplantation
759	Pediatric allergy and immunology : official publication of the European Society of Pediatric Allergy and Immunology
760	Critical care medicine
761	American journal of clinical pathology
762	Bioscience trends
763	American journal of physiology. Gastrointestinal and liver physiology
764	GMS hygiene and infection control
765	Infection & chemotherapy
766	The oncologist
767	Critical reviews in microbiology
768	Epilepsy & behavior : E&B
769	The Journal of the American Academy of Orthopaedic Surgeons
770	Science immunology
771	Annali di igiene : medicina preventiva e di comunita
772	Journal of medical systems
773	Journal of vascular surgery. Venous and lymphatic disorders
774	Journal of otolaryngology - head & neck surgery = Le Journal d'oto-rhino-laryngologie et de chirurgie cervico-faciale
775	Cardiology journal
776	European journal of trauma and emergency surgery : official publication of the European Trauma Society
777	Journal of virus eradication
778	Annals of laboratory medicine
779	Gut
780	Neurosurgery
781	Journal of clinical apheresis
782	Brain, behavior, and immunity
783	Journal of occupational and environmental hygiene
784	Nature reviews. Gastroenterology & hepatology
785	Acta odontologica Scandinavica
786	International braz j urol : official journal of the Brazilian Society of Urology
787	Journal of hematology & oncology
788	International journal of immunogenetics
789	Hip international : the journal of clinical and experimental research on hip pathology and therapy
790	Journal of gastrointestinal surgery : official journal of the Society for Surgery of the Alimentary Tract
791	The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation
792	Asia-Pacific journal of ophthalmology (Philadelphia, Pa.)
793	Neurology India
794	Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions
795	Annals of surgery
796	Pain medicine (Malden, Mass.)
797	Journal of dental research
798	Nano letters
799	Journal of the American Academy of Dermatology
800	Indian journal of medical ethics
801	Phlebology
802	IEEE access : practical innovations, open solutions
803	The Journal of invasive cardiology
804	The Journal of asthma : official journal of the Association for the Care of Asthma
805	The Journal of laryngology and otology
806	Human reproduction (Oxford, England)
807	European journal of cancer (Oxford, England : 1990)
808	The journal of allergy and clinical immunology. In practice
809	Open forum infectious diseases
810	Ethics & human research
811	Cognitive computation
812	Computational and mathematical methods in medicine
813	European journal of gastroenterology & hepatology
814	American journal of infection control
815	Annals of the American Thoracic Society
816	Biology of blood and marrow transplantation : journal of the American Society for Blood and Marrow Transplantation
817	Pediatric transplantation
818	Artificial organs
819	Arthritis & rheumatology (Hoboken, N.J.)
820	Frontiers in pediatrics
821	Frontiers in cardiovascular medicine
822	Medical teacher
823	Surgical endoscopy
824	Farmacia hospitalaria : organo oficial de expresion cientifica de la Sociedad Espanola de Farmacia Hospitalaria
825	Family medicine and community health
826	Iranian journal of kidney diseases
827	PLoS computational biology
828	Environmental pollution (Barking, Essex : 1987)
829	Translational research : the journal of laboratory and clinical medicine
830	American journal of pharmaceutical education
831	Revista brasileira de enfermagem
832	Breast cancer research and treatment
833	Arquivos de neuro-psiquiatria
834	Chest
835	Current oncology (Toronto, Ont.)
836	Theranostics
837	Cardiovascular and interventional radiology
838	The Korean journal of internal medicine
839	Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica
840	Journal of Zhejiang University. Science. B
841	Nature human behaviour
842	Psychiatrische Praxis
843	Journal of rehabilitation medicine
844	MMW Fortschritte der Medizin
845	Zhonghua zhong liu za zhi [Chinese journal of oncology]
846	Acta gastro-enterologica Belgica
847	JACC. Clinical electrophysiology
848	The European journal of general practice
849	Current opinion in rheumatology
850	Annals of surgical oncology
851	Journal of neuro-ophthalmology : the official journal of the North American Neuro-Ophthalmology Society
852	Journal of the American College of Surgeons
853	Journal of gastroenterology and hepatology
854	Drug safety
855	The Journal of thoracic and cardiovascular surgery
856	Journal of gastrointestinal cancer
857	Journal of visceral surgery
858	Journal of cardiovascular pharmacology
859	Surgery for obesity and related diseases : official journal of the American Society for Bariatric Surgery
860	Trends in cognitive sciences
861	Current problems in cardiology
862	AIDS and behavior
863	Ethnicity & disease
864	Gastroenterology nursing : the official journal of the Society of Gastroenterology Nurses and Associates
865	Archives of Iranian medicine
866	Preventing chronic disease
867	Urologic oncology
868	Annals of vascular surgery
869	The journal of vascular access
870	Journal of neurointerventional surgery
871	The American journal of geriatric psychiatry : official journal of the American Association for Geriatric Psychiatry
872	Journal of orthopaedic trauma
873	Diseases of the colon and rectum
874	The American journal of bioethics : AJOB
